5,1478,373595921794
5,713,373595929468
5,519,373595934711
5,456,373595939283
5,469,373595943991
5,449,373595948489
5,1442,373595962883
5,514,373595968086
5,470,373595972815
5,459,373595977434
5,480,373595982142
5,533,373595987606
5,473,373595992305
5,459,373595996966
5,488,373596001646
5,525,373596007135
5,475,373596011889
5,460,373596016523
5,447,373596020985
5,460,373596025579
5,466,373596030317
5,457,373596034846
5,443,373596039345
5,451,373596043886
5,452,373596048425
5,470,373596053145
5,451,373596057674
5,447,373596062163
5,779,373596069163
5,2215,373596091917
5,661,373596098739
5,493,373596103563
5,556,373596109215
5,464,373596113972
5,472,373596118662
5,456,373596123274
5,461,373596127914
5,462,373596132563
5,460,373596137145
5,719,373596144388
5,459,373596149003
5,453,373596153542
5,449,373596158055
5,612,373596163994
5,1231,373596175880
5,1033,373596186649
5,692,373596193677
5,466,373596198495
5,1193,373596210397
5,469,373596215160
5,513,373596220062
5,506,373596225391
5,462,373596230028
5,449,373596234532
5,558,373596240142
5,448,373596244643
5,462,373596249268
5,457,373596253785
5,474,373596258566
5,462,373596263252
5,452,373596267800
5,468,373596272415
5,1025,373596282071
5,1165,373596293726
5,1153,373596305348
5,1145,373596317203
5,1600,373596333308
5,560,373596339105
5,568,373596344637
5,458,373596349394
5,462,373596354043
5,453,373596358594
5,466,373596363280
5,460,373596367889
5,487,373596372554
5,763,373596380437
5,455,373596384991
5,456,373596389542
5,458,373596394191
5,460,373596398800
5,468,373596403502
5,458,373596408105
5,455,373596412677
5,454,373596417145
5,455,373596421739
5,470,373596426443
5,451,373596431052
5,698,373596437369
5,2193,373596459800
5,685,373596466855
5,569,373596472582
5,462,373596477163
5,468,373596481917
5,499,373596486686
5,527,373596492219
5,463,373596496874
5,448,373596501375
5,873,373596509449
5,1172,373596521609
5,956,373596531212
5,1015,373596541415
5,1219,373596553129
5,1164,373596564815
5,1983,373596585157
5,674,373596592068
5,552,373596597640
5,465,373596602308
5,459,373596606914
5,467,373596611606
5,452,373596616142
5,457,373596620739
5,727,373596628025
5,461,373596632659
5,457,373596637240
5,455,373596641809
5,457,373596646403
5,1221,373596657939
5,1146,373596669769
5,1140,373596681317
5,1083,373596692203
5,1781,373596710025
5,530,373596715255
5,534,373596720874
5,462,373596725535
5,549,373596730812
5,464,373596735699
5,686,373596742582
5,689,373596749289
5,1125,373596760120
5,1150,373596771625
5,1152,373596783539
5,945,373596793086
5,772,373596800339
5,1137,373596811760
5,2048,373596832717
5,679,373596839582
5,550,373596845252
5,462,373596849880
5,467,373596854582
5,473,373596859222
5,547,373596864822
5,460,373596869434
5,451,373596873975
5,1049,373596883812
5,960,373596893812
5,560,373596899686
5,478,373596904526
5,454,373596909089
5,459,373596913619
5,691,373596920412
5,1135,373596931695
5,2078,373596952612
5,679,373596959585
5,566,373596965209
5,479,373596970077
5,464,373596974739
5,526,373596979797
5,490,373596984957
5,461,373596989569
5,463,373596994225
5,469,373596998742
5,453,373597003499
5,451,373597008015
5,451,373597012557
5,451,373597017086
5,453,373597021625
5,460,373597026182
5,467,373597030834
5,465,373597035532
5,449,373597040132
5,462,373597044668
5,452,373597049311
5,458,373597053905
5,464,373597058557
5,1078,373597069354
5,494,373597074329
5,454,373597078883
5,486,373597083514
5,518,373597088969
5,454,373597093526
5,458,373597098129
5,472,373597102655
5,523,373597108117
5,455,373597112680
5,454,373597117240
5,910,373597125659
5,1054,373597136714
5,663,373597143542
5,480,373597148394
5,676,373597154489
5,1455,373597169545
5,1018,373597179754
5,1694,373597196699
5,724,373597204120
5,545,373597209388
5,488,373597214535
5,502,373597219437
5,455,373597224142
5,550,373597229609
5,452,373597234203
5,462,373597238837
5,459,373597243446
5,464,373597247985
5,462,373597252735
5,460,373597257372
5,458,373597261972
5,453,373597266526
5,456,373597271040
5,448,373597275600
5,451,373597280135
5,452,373597284680
5,464,373597289262
5,453,373597293889
5,445,373597298354
5,457,373597302902
5,447,373597307431
5,1071,373597318099
5,510,373597323182
5,468,373597327979
5,560,373597333609
5,463,373597338255
5,455,373597342812
5,468,373597347409
5,535,373597352899
5,450,373597357406
5,456,373597362000
5,593,373597367754
5,1127,373597379019
5,1139,373597389975
5,1147,373597401468
5,961,373597411575
5,577,373597417449
5,471,373597422166
5,526,373597427191
5,2104,373597448431
5,649,373597455132
5,564,373597460548
5,471,373597465495
5,460,373597470151
5,458,373597474742
5,559,373597480212
5,459,373597484966
5,456,373597489542
5,453,373597494099
5,451,373597498622
5,465,373597503169
5,451,373597507831
5,450,373597512351
5,498,373597517037
5,455,373597521911
5,452,373597526459
5,454,373597531019
5,453,373597535566
5,453,373597540117
5,683,373597546957
5,455,373597551539
5,1063,373597556237
5,510,373597567311
5,470,373597572019
5,557,373597577366
5,459,373597582212
5,452,373597586751
5,466,373597591443
5,445,373597595920
5,554,373597601477
5,454,373597606031
5,452,373597610575
5,875,373597618692
5,1160,373597630714
5,1079,373597641588
5,757,373597649339
5,475,373597654132
5,1059,373597664102
5,952,373597674071
5,1268,373597686948
5,492,373597691926
5,492,373597696785
5,557,373597702323
5,463,373597707099
5,460,373597711717
5,464,373597716385
5,543,373597721834
5,460,373597726446
5,454,373597731012
5,451,373597735551
5,454,373597740108
5,457,373597744646
5,485,373597749228
5,455,373597754142
5,457,373597758717
5,444,373597763191
5,450,373597767699
5,457,373597772283
5,453,373597776849
5,449,373597781354
5,449,373597785865
5,458,373597790455
5,448,373597794969
5,455,373597799535
5,956,373597809092
5,481,373597813945
5,469,373597818551
5,540,373597824083
5,455,373597828634
5,462,373597833274
5,514,373597838200
5,493,373597843388
5,454,373597847960
5,458,373597852548
5,449,373597857065
5,446,373597861542
5,451,373597866083
5,455,373597870637
5,455,373597875209
5,881,373597883375
5,1150,373597894923
5,1169,373597906560
5,1154,373597918185
5,1914,373597937822
5,577,373597943763
5,561,373597949406
5,457,373597954000
5,462,373597958640
5,465,373597963200
5,535,373597968686
5,458,373597973283
5,451,373597977815
5,446,373597982302
5,452,373597986834
5,443,373597991289
5,461,373597995917
5,450,373598000437
5,456,373598004969
5,449,373598009520
5,465,373598014188
5,453,373598018665
5,455,373598023314
5,457,373598027908
5,460,373598032523
5,445,373598036991
5,458,373598041542
5,457,373598046074
5,959,373598055800
5,476,373598060579
5,467,373598065262
5,532,373598070372
5,485,373598075474
5,453,373598080025
5,462,373598084665
5,548,373598090166
5,449,373598094683
5,461,373598099308
5,447,373598103797
5,448,373598108295
5,1127,373598119406
5,1156,373598130963
5,1104,373598141566
5,1150,373598153052
5,925,373598162812
5,2227,373598185092
5,717,373598192474
5,540,373598197668
5,531,373598203209
5,458,373598207828
5,478,373598212649
5,564,373598218305
5,461,373598222939
5,458,373598227535
5,460,373598232148
5,452,373598236695
5,451,373598241222
5,453,373598245763
5,457,373598250366
5,458,373598254926
5,460,373598259489
5,452,373598264129
5,459,373598268739
5,455,373598273246
5,466,373598277966
5,454,373598282545
5,447,373598287031
5,454,373598291597
5,1302,373598304603
5,493,373598309582
5,471,373598314286
5,551,373598319822
5,466,373598324526
5,449,373598329037
5,564,373598334652
5,454,373598339255
5,458,373598343859
5,443,373598348305
5,1072,373598358375
5,1128,373598370145
5,1011,373598380274
5,618,373598386566
5,491,373598391437
5,458,373598396123
5,458,373598400806
5,453,373598405357
5,467,373598409963
5,452,373598414539
5,459,373598419154
5,1231,373598431480
5,468,373598436209
5,493,373598440871
5,569,373598446822
5,464,373598451474
5,458,373598456148
5,475,373598460671
5,524,373598466169
5,453,373598470717
5,468,373598475422
5,447,373598479920
5,501,373598484539
5,452,373598489465
5,457,373598494077
5,453,373598498631
5,454,373598503191
5,459,373598507794
5,451,373598512329
5,455,373598516883
5,447,373598521379
5,452,373598525920
5,457,373598530452
5,454,373598535083
5,450,373598539600
5,939,373598548982
5,492,373598553914
5,464,373598558585
5,553,373598564154
5,456,373598568726
5,468,373598573437
5,498,373598578194
5,508,373598583539
5,457,373598588120
5,447,373598592612
5,466,373598597219
5,453,373598601849
5,615,373598607819
5,1239,373598619739
5,1139,373598631188
5,1166,373598642862
5,1051,373598653846
5,694,373598660991
5,1951,373598680317
5,979,373598690071
5,554,373598695902
5,469,373598700603
5,458,373598705215
5,559,373598710815
5,459,373598715437
5,454,373598720000
5,455,373598724569
5,451,373598729099
5,459,373598733708
5,452,373598738246
5,449,373598742757
5,454,373598747314
5,456,373598751895
5,454,373598756440
5,451,373598760988
5,456,373598765566
5,460,373598770188
5,462,373598774729
5,449,373598779329
5,447,373598783828
5,458,373598788419
5,1095,373598799369
5,485,373598804268
5,469,373598808945
5,539,373598814391
5,464,373598819040
5,453,373598823594
5,573,373598829074
5,450,373598833871
5,455,373598838431
5,452,373598842966
5,765,373598850455
5,1149,373598861951
5,1100,373598872972
5,944,373598882443
5,531,373598887966
5,484,373598892711
5,458,373598897415
5,456,373598902009
5,465,373598906634
5,452,373598911215
5,1555,373598926588
5,665,373598933443
5,574,373598939123
5,456,373598943803
5,465,373598948465
5,559,373598954019
5,472,373598958806
5,463,373598963462
5,476,373598968234
5,451,373598972775
5,456,373598977360
5,456,373598981935

5,3433,375814910461
5,695,375814917843
5,511,375814923101
5,484,375814927800
5,561,375814933621
5,460,375814938228
5,520,375814943228
5,1079,375814954274
5,483,375814958997
5,449,375814963631
5,462,375814968264
5,462,375814972815
5,476,375814977560
5,460,375814982234
5,462,375814986883
5,465,375814991628
5,459,375814996148
5,704,375815003055
5,2333,375815026424
5,685,375815033452
5,556,375815038818
5,489,375815043938
5,476,375815048781
5,549,375815054289
5,459,375815058908
5,443,375815063357
5,889,375815072049
5,1130,375815083314
5,948,375815092886
5,540,375815098483
5,481,375815103311
5,462,375815107880
5,468,375815112498
5,463,375815117274
5,463,375815121972
5,470,375815126689
5,450,375815131218
5,2124,375815152271
5,671,375815159144
5,593,375815164984
5,473,375815169898
5,473,375815174511
5,546,375815180104
5,455,375815184695
5,466,375815189388
5,694,375815196055
5,1152,375815207668
5,1140,375815219111
5,813,375815227397
5,485,375815232326
5,489,375815237237
5,471,375815241963
5,464,375815246517
5,460,375815251228
5,452,375815255781
5,1169,375815267455
5,503,375815272471
5,460,375815277129
5,558,375815282760
5,456,375815287348
5,464,375815292003
5,550,375815297498
5,464,375815302178
5,456,375815306766
5,1103,375815317535
5,1127,375815328815
5,1150,375815340009
5,1164,375815351628
5,867,375815360871
5,1117,375815371954
5,2267,375815394640
5,1100,375815405615
5,580,375815411683
5,464,375815416357
5,556,375815421809
5,458,375815426535
5,465,375815431206
5,546,375815436480
5,1135,375815447837
5,871,375815456258
5,1160,375815467760
5,1130,375815479455
5,1132,375815490855
5,1087,375815501646
5,1842,375815520184
5,684,375815527163
5,546,375815532664
5,448,375815537240
5,484,375815542086
5,461,375815546606
5,552,375815552249
5,451,375815556775
5,456,375815561375
5,1055,375815571215
5,1146,375815582754
5,1152,375815594680
5,952,375815604218
5,932,375815613191
5,1138,375815624960
5,2084,375815645889
5,682,375815652892
5,544,375815658384
5,467,375815663092
5,557,375815668649
5,464,375815673335
5,460,375815677966
5,612,375815683911
5,1100,375815694861
5,679,375815701932
5,493,375815706880
5,462,375815711424
5,456,375815716108
5,870,375815724089
5,1153,375815736114
5,1145,375815747554
5,2091,375815768566
5,682,375815775594
5,552,375815781138
5,475,375815785923
5,459,375815790532
5,563,375815796178
5,459,375815800794
5,453,375815805344
5,443,375815809791
5,468,375815814492
5,460,375815819108
5,498,375815823652
5,1152,375815835388
5,1142,375815846834
5,867,375815855704
5,507,375815860871
5,1075,375815870960
5,2054,375815892009
5,663,375815898828
5,559,375815904468
5,726,375815911726
5,476,375815916480
5,535,375815921868
5,476,375815926674
5,448,375815931172
5,518,375815936184
5,1152,375815947646
5,1045,375815958197
5,647,375815964874
5,470,375815969588
5,609,375815975492
5,1239,375815987526
5,2269,375816010575
5,764,375816018474
5,586,375816024215
5,479,375816029172
5,510,375816034049
5,510,375816039406
5,459,375816044021
5,593,375816049778
5,1089,375816060680
5,741,375816068277
5,473,375816073055
5,1207,375816084452
5,876,375816093772
5,511,375816098951
5,456,375816103640
5,458,375816108215
5,472,375816112797
5,446,375816117464
5,1145,375816122071
5,500,375816133944
5,466,375816138628
5,533,375816143748
5,477,375816148772
5,459,375816153375
5,548,375816158880
5,447,375816163375
5,451,375816167904
5,552,375816173243
5,1127,375816184529
5,1130,375816195778
5,1129,375816207123
5,1093,375816218126
5,760,375816225898
5,476,375816230701
5,861,375816238738
5,2068,375816259846
5,659,375816266606
5,569,375816272354
5,455,375816276926
5,553,375816282249
5,464,375816287141
5,466,375816291824
5,497,375816296418
5,1178,375816307926
5,1110,375816319532
5,996,375816329437
5,1148,375816340935
5,1133,375816351877
5,1111,375816363492
5,1858,375816382111
5,569,375816387991
5,599,375816393849
5,747,375816401474
5,569,375816407181
5,461,375816411821
5,456,375816416415
5,447,375816420901
5,468,375816425489
5,473,375816430144
5,448,375816434858
5,457,375816439455
5,456,375816443991
5,461,375816448538
5,493,375816453129
5,469,375816458249
5,454,375816462837
5,454,375816467440
5,677,375816473621
5,1181,375816485781
5,2134,375816507215
5,672,375816514138
5,565,375816519569
5,471,375816524551
5,472,375816529295
5,544,375816534754
5,480,375816539511
5,457,375816544175
5,865,375816552184
5,1034,375816563012
5,660,375816569806
5,713,375816576775
5,1129,375816588086
5,1130,375816599366
5,1134,375816610744
5,1772,375816628508
5,576,375816634400
5,469,375816639098
5,551,375816644714
5,462,375816649351
5,564,375816655024
5,452,375816659557
5,450,375816664083
5,455,375816668652
5,460,375816673274
5,494,375816677852
5,450,375816682744
5,459,375816687348
5,452,375816691904
5,694,375816698206
5,1161,375816710191
5,1145,375816721628
5,1132,375816733024
5,1798,375816751077
5,583,375816757117
5,463,375816761806
5,562,375816767440
5,456,375816772018
5,552,375816777560
5,471,375816782175
5,458,375816786886
5,446,375816791375
5,474,375816796117
5,455,375816800658
5,456,375816805289
5,453,375816809772
5,472,375816814498
5,734,375816821908
5,465,375816826606
5,489,375816831101
5,1182,375816842723
5,1144,375816854154
5,2217,375816876812
5,675,375816883729
5,581,375816889363
5,458,375816894203
5,472,375816898874
5,543,375816904384
5,465,375816909040
5,454,375816913624
5,781,375816921255
5,645,375816927809
5,473,375816932655
5,462,375816937228
5,462,375816941935
5,470,375816946584
5,459,375816951258
5,464,375816955763
5,485,375816960775
5,454,375816965369
5,449,375816969877
5,460,375816974468
5,451,375816979028
5,459,375816983640
5,1140,375816995037
5,484,375816999917
5,463,375817004575
5,532,375817009917
5,471,375817014646
5,563,375817020154
5,464,375817024951
5,457,375817029526
5,455,375817034114
5,451,375817038640
5,449,375817043151
5,453,375817047701
5,451,375817052231
5,456,375817056815
5,452,375817061351
5,463,375817065904
5,456,375817070581
5,451,375817075108
5,452,375817079649
5,449,375817084169
5,459,375817088766
5,451,375817093277
5,449,375817097809
5,457,375817102403
5,462,375817106969
5,890,375817115944
5,486,375817120834
5,568,375817126335
5,462,375817131184
5,561,375817136711
5,465,375817141480
5,458,375817146080
5,461,375817150714
5,443,375817155166
5,458,375817159760
5,447,375817164249
5,454,375817168809
5,735,375817176052
5,506,375817180911
5,466,375817185944
5,460,375817190501
5,451,375817195092
5,463,375817199652
5,456,375817204320
5,461,375817208837
5,463,375817213535
5,445,375817218068
5,448,375817222569
5,518,375817227714
5,970,375817232511
5,509,375817242572
5,478,375817247258
5,542,375817252840
5,451,375817257375
5,541,375817262778
5,454,375817267348
5,460,375817271978
5,450,375817276508
5,468,375817281206
5,452,375817285741
5,452,375817290283
5,449,375817294791
5,459,375817299400
5,460,375817303944
5,451,375817308557
5,451,375817313086
5,450,375817317600
5,458,375817322191
5,457,375817326791
5,458,375817331388
5,464,375817335901
5,449,375817340557
5,457,375817345154
5,452,375817349692
5,460,375817354231
5,1269,375817366898
5,483,375817371828
5,481,375817376548
5,577,375817382237
5,455,375817387052
5,540,375817392464
5,467,375817397083
5,441,375817401603
5,462,375817406169
5,465,375817410821
5,468,375817415391
5,465,375817420160
5,471,375817424926
5,460,375817429621
5,444,375817434083
5,461,375817438612
5,462,375817443283
5,443,375817447821
5,447,375817452301
5,448,375817456797
5,452,375817461344
5,458,375817465898
5,450,375817470461
5,491,375817475015
5,957,375817484892
5,475,375817489757
5,704,375817496781
5,555,375817502357
5,448,375817506880
5,520,375817511868
5,491,375817517031
5,477,375817521717
5,454,375817526375
5,462,375817530837
5,461,375817535652
5,458,375817540206
5,449,375817544766
5,460,375817549341
5,470,375817553984
5,451,375817558621
5,446,375817563111
5,460,375817567723
5,459,375817572246
5,455,375817576895
5,457,375817581504
5,447,375817585994
5,451,375817590523
5,463,375817595083
5,449,375817599689
5,890,375817608572
5,483,375817613455
5,462,375817618080
5,568,375817623781
5,470,375817628511
5,510,375817633397
5,512,375817638778
5,459,375817643378
5,447,375817647871
5,463,375817652428
5,464,375817657120
5,451,375817661701
5,455,375817666197
5,468,375817670892
5,468,375817675511
5,449,375817680194
5,457,375817684754
5,448,375817689212
5,454,375817693846
5,460,375817698397
5,463,375817702963
5,469,375817707692
5,463,375817712335
5,456,375817717009
5,445,375817721517
5,954,375817726101
5,478,375817735861
5,479,375817740652
5,485,375817745381
5,531,375817750889
5,467,375817755575
5,444,375817760046
5,550,375817765501
5,456,375817770151
5,465,375817774732
5,445,375817779277
5,464,375817783877
5,453,375817788492
5,454,375817793037
5,459,375817797661
5,458,375817802268
5,682,375817809064
5,460,375817813711
5,456,375817818301
5,455,375817822871
5,458,375817827477
5,447,375817831963
5,460,375817836520
5,458,375817841188
5,451,375817845711
5,952,375817855228
5,477,375817860034
5,468,375817864683
5,566,375817870418
5,458,375817875021
5,560,375817880578
5,488,375817885544
5,459,375817890123
5,449,375817894652
5,445,375817899135
5,460,375817903757
5,446,375817908237
5,450,375817912741
5,445,375817917212
5,467,375817921849
5,484,375817926754
5,465,375817931326
5,459,375817935920
5,464,375817940523
5,472,375817945308
5,451,375817949978
5,453,375817954529
5,477,375817959268
5,467,375817963966
5,447,375817968504
5,953,375817978043
5,485,375817982911
5,466,375817987591
5,570,375817993212
5,454,375817997871
5,478,375818002544
5,524,375818007935
5,452,375818012480
5,452,375818017024
5,449,375818021529
5,469,375818026080

5,1615,378112409849
5,661,378112417083
5,495,378112422049
5,469,378112426778
5,471,378112431449
5,458,378112436107
5,475,378112440876
5,461,378112445513
5,456,378112450092
5,1646,378112466080
5,539,378112471966
5,460,378112476587
5,481,378112481270
5,530,378112486750
5,478,378112491550
5,454,378112496113
5,453,378112500658
5,545,378112506049
5,461,378112510760
5,459,378112515301
5,449,378112519880
5,455,378112524433
5,449,378112528956
5,461,378112533587
5,468,378112538209
5,454,378112542846
5,457,378112547427
5,457,378112551975
5,463,378112556603
5,449,378112561193
5,459,378112565803
5,454,378112570356
5,452,378112574901
5,920,378112584083
5,482,378112588953
5,463,378112593618
5,539,378112599021
5,956,378112608600
5,581,378112614375
5,470,378112619150
5,473,378112623892
5,459,378112628501
5,468,378112633120
5,452,378112637744
5,462,378112642396
5,447,378112646883
5,452,378112651421
5,445,378112655895
5,457,378112660393
5,451,378112665018
5,451,378112669532
5,449,378112674052
5,449,378112678560
5,452,378112683101
5,446,378112687584
5,453,378112692083
5,454,378112696676
5,972,378112706406
5,491,378112711341
5,463,378112715966
5,592,378112721800
5,453,378112726492
5,454,378112731058
5,536,378112736193
5,472,378112741172
5,450,378112745704
5,456,378112750286
5,451,378112754793
5,453,378112759350
5,455,378112763932
5,449,378112768440
5,454,378112773000
5,453,378112777544
5,453,378112782089
5,464,378112786643
5,454,378112791326
5,464,378112795892
5,459,378112800587
5,461,378112805215
5,450,378112809698
5,450,378112814255
5,465,378112818800
5,960,378112823378
5,484,378112833409
5,481,378112838116
5,558,378112843769
5,472,378112848480
5,454,378112853144
5,462,378112857781
5,548,378112863286
5,461,378112867907
5,453,378112872433
5,484,378112877076
5,468,378112881904
5,458,378112886550
5,458,378112891126
5,451,378112895747
5,464,378112900270
5,455,378112904978
5,451,378112909513
5,455,378112914040
5,680,378112920830
5,872,378112929418
5,703,378112936655
5,476,378112941440
5,464,378112946116
5,1280,378112958910
5,482,378112963769
5,586,378112969664
5,451,378112974187
5,482,378112978960
5,441,378112983467
5,551,378112988846
5,461,378112993633
5,454,378112998141
5,461,378113002695
5,471,378113007406
5,452,378113012076
5,451,378113016627
5,458,378113021221
5,450,378113025744
5,896,378113034513
5,543,378113040150
5,476,378113044843
5,456,378113049535
5,450,378113054049
5,466,378113058600
5,457,378113063243
5,464,378113067901
5,1131,378113079292
5,487,378113084196
5,482,378113088929
5,549,378113094467
5,450,378113099052
5,467,378113103756
5,456,378113108326
5,542,378113113778
5,459,378113118384
5,454,378113122941
5,451,378113127480
5,448,378113131984
5,462,378113136563
5,522,378113141590
5,1173,378113153323
5,1138,378113164353
5,1143,378113175809
5,1098,378113187273
5,1393,378113201332
5,497,378113206366
5,474,378113211126
5,542,378113216606
5,459,378113221206
5,473,378113225960
5,461,378113230513
5,545,378113236061
5,457,378113240636
5,446,378113245132
5,453,378113249676
5,463,378113254323
5,924,378113263378
5,1143,378113274809
5,1117,378113285584
5,1099,378113297040
5,781,378113304787
5,469,378113309784
5,1512,378113324806
5,487,378113329815
5,459,378113334418
5,551,378113339710
5,476,378113344729
5,469,378113349421
5,448,378113353944
5,547,378113359381
5,455,378113363984
5,458,378113368596
5,442,378113373046
5,456,378113377609
5,452,378113382098
5,457,378113386741
5,451,378113391230
5,451,378113395815
5,463,378113400356
5,468,378113405046
5,465,378113409778
5,450,378113414353
5,454,378113418855
